lng,lat
121.520505,25.0584276
121.5179901,25.0591354
121.5123414,25.0514406
121.509407,25.0688705
121.5169605,25.0685046
121.511198,25.065216
121.5180361,25.0701411
121.519145,25.0591749
121.517196,25.062729
121.5151,25.071327
121.5166426,25.0500884
121.509202,25.061224
121.516834,25.0483175
0.0539705,0.0539705
121.5118332,25.0549126
121.5128225,25.0559019
121.5127245,25.0521039
121.52034,25.0574856
121.508225,25.05601
121.5134101,25.0543574
121.510372,25.069193
121.518002,25.05209
121.514835,25.065605
121.5112252,25.0710041
121.5162836,25.0512438
121.5108817,25.0593384
121.5128225,25.0559019
121.5128225,25.0559019
121.514037,25.0591915
121.5127869,25.0519753
121.5112,25.0651875
121.5112,25.0651875
121.5163279,25.0649528
121.517268,25.064147
121.515018,25.069466
121.5171967,25.0574245
121.5168496,25.024844
121.5145775,25.0576745
121.51539,25.064857
121.5142532,25.0577293
121.5170843,25.0489003
121.51736,25.0683511
121.51736,25.0683511
121.5118392,25.0542811
121.5167389,25.0627422
121.507483,25.052818
121.5124817,25.0580711
121.5172863,25.0573974
121.511369,25.067633
121.5104133,25.0506463
121.514964,25.054952
121.514964,25.054952
121.511533,25.073123
121.511389,25.067173
121.5170259,25.0498571
121.5094313,25.0637451
121.517663,25.048946
121.5186184,25.0678665
121.5112,25.0651875
121.5112,25.0651875
121.5155922,25.0495217
121.515038,25.054744
121.519392,25.055022
121.516775,25.058616
121.5167997,25.0627233
121.5168076,25.0625153
121.515209,25.066564
121.512748,25.070824
121.52023,25.057118
121.52023,25.057118
121.5168115,25.0496427
121.5144869,25.0707139
121.5149134,25.0679555
121.5120142,25.054664
121.514317,25.069173
121.5157741,25.0530071
121.512967,25.05612
121.514602,25.064326
121.510307,25.064876
121.5165955,25.0659824
121.5129954,25.054079
121.520085,25.0581889
121.5180473,25.0754909
121.517058,25.06679
121.5153804,25.0482116
121.5169954,25.0498266
121.5126449,25.0700773
121.539631,25.060113
121.55183,25.0831465
121.5165031,25.0627427
121.5262018,25.0551407
121.541125,25.056408
121.5467997,25.0598237
121.5334654,25.060812
121.5331421,25.0459919
121.5331421,25.0459919
121.535392,25.059668
121.5331421,25.0459919
121.5331421,25.0459919
121.5226158,25.0577382
121.529422,25.055007
121.5257514,25.0595161
121.5484536,25.0787748
121.5312556,25.0509836
121.530909,25.052698
121.5220378,25.0566988
121.5354004,25.0453091
121.539631,25.060113
121.5426922,25.0621208
121.5152736,25.0584237
121.538794,25.054135
121.53205,25.048942
121.5429068,25.0507688
121.5246141,25.0659401
121.5410159,25.0627459
121.5220337,25.0570927
121.5413189,25.0673104
121.5247038,25.068264
121.540507,25.060657
121.530354,25.0586819
121.5408468,25.0446842
121.5401226,25.0547343
121.5539583,25.0821692
121.5259167,25.0563726
121.5233,25.064949
121.5244296,25.0548847
121.5249038,25.0647059
121.5223329,25.0554869
121.5240164,25.0569392
121.52535,25.0563839
121.52637,25.048969
121.5267706,25.0504578
121.525225,25.051012
121.5230485,25.049862
121.52535,25.0563839
121.5326929,25.0464338
121.5257621,25.0614988
121.5265217,25.0550648
121.540275,25.047863
121.5254593,25.0604763
121.52535,25.0563839
121.533225,25.049744
121.5270538,25.0547886
121.520654,25.057816
121.524393,25.059808
121.535409,25.061881
121.533141,25.0659
121.527744,25.056984
121.5275793,25.0465873
121.5272534,25.0562777
121.523273,25.059465
121.5319204,25.0564643
121.501381,25.0388135
121.5221252,25.0602188
121.5263954,25.0574928
121.5466391,25.0805767
121.5257717,25.05154
121.533106,25.0474446
121.5272446,25.06567
121.5278673,25.062624
121.5224251,25.0525366
121.5270469,25.060395
121.534301,25.049438
121.5321994,25.0518962
121.5257034,25.0497131
121.5243893,25.0505632
121.541962,25.053604
121.5335941,25.0569309
121.5258479,25.0523239
121.5203629,25.064024
121.527322,25.050771
121.523815,25.0593
121.5411148,25.0543556
121.5420278,25.0488131
121.5242538,25.0573673
121.529753,25.057858
121.54798,25.080094
121.5252039,25.0606384
121.5269047,25.064842
121.5261109,25.0524454
121.5238631,25.0592343
121.5233,25.064949
121.5250816,25.0610865
121.528754,25.061586
121.5326822,25.0468614
121.5239473,25.0497156
121.5260641,25.0595321
121.5425113,25.0473521
121.5401154,25.0576611
121.537511,25.051453
121.543284,25.045752
121.5342898,25.0672335
121.524542,25.050366
121.524178,25.059875
121.5448231,25.063917
121.529973,25.066128
121.5395164,25.0603325
121.532404,25.046321
121.528632,25.0662706
121.5261698,25.0544427
121.5280304,25.0641689
121.5365338,25.0646767
121.5587327,25.0792302
121.5267579,25.0573536
121.530728,25.061475
121.5273666,25.065836
121.5337873,25.0493789
121.5255046,25.0637146
121.527121,25.050183
121.538267,25.059833
121.5517308,25.0847374
121.5268238,25.0642718
121.521175,25.06042
121.537945,25.054407
121.5278673,25.062624
121.5197047,25.0628446
121.516741,25.062743
121.5625524,25.0793184
121.5262527,25.0596008
121.5365124,25.0516047
121.5385294,25.0601187
121.5324249,25.0466919
121.5191048,25.0528342
121.5421062,25.0548902
121.539915,25.067928
121.5203881,25.0486523
121.52923,25.06348
121.5335405,25.0470364
121.5315449,25.0683114
121.5315557,25.0559978
121.5256763,25.0595113
121.532082,25.051776
121.5260884,25.0558297
121.54146,25.067659
121.5275151,25.0478045
121.539606,25.05739
121.5434749,25.0799674
121.5014542,25.0406459
121.534346,25.0643029
121.531356,25.059401
121.5262304,25.0502894
121.523587,25.065123
121.543646,25.0607625
121.525427,25.060781
121.5258255,25.0506611
121.5247965,25.0652696
121.5319204,25.0564643
121.5409115,25.0504794
121.5300827,25.0576649
121.5281133,25.0634631
121.5350962,25.0646087
121.5250965,25.0568464
121.541706,25.067315
121.5272255,25.0619822
121.528843,25.0526309
121.531561,25.048094
121.5269852,25.0566733
0.0682572,0.0682572
121.5266492,25.0561197
121.532532,25.058172
121.5476428,25.0797728
121.5254669,25.0608845
121.5233696,25.0665718
121.535051,25.060458
121.5253544,25.0570475
121.53109,25.052823
121.5252039,25.0606384
121.528926,25.049661
121.5327895,25.0467594
121.5374988,25.0516214
121.5441245,25.0636271
121.521673,25.049396
121.531943,25.067068
121.532532,25.058172
121.546644,25.080833
121.5307832,25.0581749
121.524051,25.060243
121.5276108,25.0496807
121.529753,25.057858
121.524747,25.068041
121.534929,25.051064
121.526079,25.059296
121.5222211,25.0640703
121.530868,25.0600099
121.5279388,25.0589046
121.5233226,25.0628768
121.5324249,25.0466919
121.547389,25.081654
121.543312,25.0628229
121.52164,25.060227
121.5214674,25.0482809
121.526226,25.057431
121.5253544,25.0570475
121.5419707,25.0673347
121.5253544,25.0570475
121.527207,25.04903
121.551981,25.085173
121.5263736,25.0548121
121.526371,25.05075
121.521039,25.063573
121.5271,25.057203
121.5264815,25.066549
121.5242495,25.0567975
121.522032,25.0569909
121.5256065,25.0654494
121.526792,25.0631121
121.5216266,25.0484401
121.5384007,25.0644338
121.5212565,25.056121
121.529979,25.055822
121.529578,25.066743
121.5212565,25.056121
121.5430761,25.0620911
121.5212565,25.056121
121.5249557,25.0604057
121.5237961,25.05797
121.529289,25.057085
121.5250967,25.0600517
121.5238442,25.0603842
121.52491,25.0638046
121.5322893,25.0523122
121.5422356,25.0498809
121.528339,25.057504
121.5420278,25.0488131
121.5553821,25.0827898
121.5279036,25.0519806
121.52343,25.06455
121.526256,25.056049
121.5273285,25.0486393
121.526435,25.067467
121.5280685,25.0642853
121.526256,25.056049
121.542223,25.065133
121.538068,25.0606749
121.526256,25.056049
121.532033,25.060628
0.06774,0.06774
121.5240844,25.059374
121.5568542,25.0848021
121.525638,25.051872
121.5238418,25.0605692
121.5258789,25.0648422
121.5391998,25.0658226
121.5223503,25.0579125
121.5245709,25.0549869
121.5252068,25.0501578
121.539877,25.060815
121.5212565,25.056121
121.5234919,25.0648186
121.543216,25.046025
121.5273285,25.0486393
121.5278673,25.062624
121.5596604,25.079037
121.5259323,25.0676575
121.530569,25.06748
121.5226158,25.0577382
121.533256,25.060413
121.5249956,25.0490672
121.5200399,25.0533196
121.5567322,25.0847702
121.5172314,25.0657826
121.5232935,25.0644131
121.5273944,25.0512245
121.530194,25.055779
121.5281744,25.0604688
121.5212565,25.056121
121.5271,25.0665599
121.543869,25.050703
121.5258412,25.049515
121.540912,25.060457
121.535982,25.08561
121.526502,25.050362
121.523815,25.0593
121.5415115,25.0676537
121.5216745,25.0631419
121.525427,25.060781
121.5324249,25.0466919
121.526092,25.0492987
121.5265016,25.0512275
121.525742,25.058971
121.5269101,25.0682239
121.533225,25.049744
121.525006,25.065473
121.5254517,25.0506077
121.5249896,25.0507882
121.5517888,25.0843002
121.528251,25.05227
121.523815,25.0593
121.5233,25.064949
121.5234606,25.0639746
121.55595,25.0839136
121.52639,25.056239
121.525963,25.0557043
121.5275959,25.0568359
121.5257959,25.0672019
121.5275959,25.0568359
121.5275959,25.0568359
121.5285416,25.0487118
121.5391225,25.0537275
121.5283886,25.0637242
121.5280533,25.0636593
121.5248467,25.0561216
121.5311265,25.046531
121.5401322,25.0440843
121.5223261,25.0656252
121.5510861,25.0813367
121.5280533,25.0636593
121.534329,25.0494239
121.5223093,25.0644369
121.5467997,25.0598237
121.5331471,25.052842
121.532082,25.051776
121.524799,25.0591153
121.5247965,25.0652696
121.524852,25.06533
121.5372634,25.0503411
121.541281,25.057164
121.5239882,25.0644679
121.5262038,25.0616383
121.523551,25.059902
121.5223261,25.0656252
121.527071,25.0559978
121.5383493,25.0580797
121.531054,25.059008
121.530286,25.054584
121.5237658,25.065466
121.526341,25.049345
121.5332079,25.0637729
121.5275959,25.0568359
121.52726,25.062866
121.5250668,25.0642876
121.555108,25.082687
121.5259323,25.0676575
121.5242238,25.0656298
121.5272687,25.0499661
121.5257468,25.0653986
121.5275959,25.0568359
121.5209463,25.0633705
121.5272255,25.0619822
121.5256958,25.0501193
121.5283799,25.0486693
121.5384369,25.0594273
121.524599,25.0556589
121.5530992,25.0812748
121.5216618,25.0612965
121.5513759,25.0793096
121.5384369,25.0594273
121.5568542,25.0848021
121.5275959,25.0568359
121.5256577,25.0611801
121.5322951,25.0475825
121.5391225,25.0537275
121.5278673,25.062624
121.5256439,25.0654636
121.5233,25.064949
121.5529275,25.0820425
121.532082,25.051776
121.5203629,25.064024
121.5572405,25.0826644
121.5434628,25.0617453
121.5441742,25.0643559
121.5284088,25.0658568
121.524852,25.06533
121.5266379,25.0663108
121.530832,25.062356
121.537039,25.04814
121.528054,25.064278
121.5261917,25.0505104
121.5255447,25.0655785
121.5283293,25.0498587
121.5221252,25.0491028
121.5281106,25.0577894
121.524245,25.0634946
121.5524662,25.0838401
121.533141,25.0659
121.5427142,25.0553867
121.5272545,25.0577026
121.524323,25.056173
121.5218346,25.0629286
121.5500063,25.0853413
121.5441475,25.0575145
121.5424454,25.0511867
121.5344162,25.0489445
121.5279841,25.0508999
121.5337873,25.0493789
121.5285416,25.0487118
121.5300254,25.0498802
121.5323577,25.0474485
121.5296757,25.05933
121.528398,25.0598059
121.5251243,25.060317
121.52529,25.05627
121.5252364,25.0607407
121.5301595,25.0540556
121.5277022,25.0574435
121.5252045,25.0669768
121.5203629,25.064024
121.525159,25.066855
121.5315466,25.0512415
121.537939,25.0518781
121.5286922,25.0673588
121.5235629,25.063161
121.5329419,25.0526368
121.5483742,25.0793513
121.5267051,25.0663577
121.5530992,25.0812748
121.5222563,25.0566657
121.5240811,25.0481156
121.5334929,25.0485878
121.5430603,25.0611591
121.5271606,25.065836
121.5282265,25.050077
121.5421427,25.0479563
121.5402527,25.0468025
121.5311954,25.0511292
121.5326465,25.0502341
121.5255046,25.0637146
121.5292679,25.0525321
121.530999,25.048645
121.529753,25.057858
121.5227608,25.0584119
121.5234374,25.0618304
121.5247965,25.0652696
121.5256763,25.0573779
121.5255814,25.0581131
121.5292679,25.0525321
121.5331996,25.0497156
121.5247965,25.05938
121.5274976,25.0570256
121.5284088,25.0658568
121.5234374,25.0618304
121.526891,25.056684
121.5330189,25.0633478
121.5209104,25.0557674
121.5261074,25.0558487
121.5311954,25.0511292
121.5256695,25.0572467
121.5321994,25.0518962
121.5311954,25.0511292
121.5376282,25.0508417
121.528251,25.05227
121.556823,25.084751
121.5247965,25.0652696
121.527989,25.0509048
121.5280337,25.0483729
121.526241,25.0620709
121.5311954,25.0511292
121.5225372,25.0621719
121.5252595,25.0555501
121.5275793,25.0465873
121.533965,25.05172
121.523452,25.066618
121.5544684,25.0777716
121.525427,25.060781
121.5248217,25.0620758
121.531821,25.058247
121.5280337,25.0483729
121.5311954,25.0511292
121.5261074,25.0558487
121.5235734,25.0594772
121.5324249,25.0466919
121.5324249,25.0466919
121.5224254,25.0619847
121.5324249,25.0466919
121.5270031,25.0564371
121.5311954,25.0511292
121.5625524,25.0793184
121.5324249,25.0466919
121.548526,25.083861
121.528251,25.05227
121.5241991,25.0658346
121.5263736,25.0548121
121.5632486,25.0783305
121.5251184,25.0654056
121.528251,25.05227
121.5311284,25.0548554
121.5414808,25.0611514
121.5264006,25.0565868
121.5320148,25.0638118
121.547536,25.080151
121.5280337,25.0483729
121.5261831,25.0559003
121.533965,25.05172
121.530999,25.048645
121.5311909,25.0624706
121.5253848,25.0648966
121.5266018,25.0495176
121.5254981,25.0488842
121.526863,25.055404
121.526932,25.0512507
121.5282245,25.050979
121.5310973,25.0548243
121.534329,25.0494239
121.524852,25.06533
121.5502521,25.0814639
121.545986,25.077908
121.5520206,25.0802416
121.5419841,25.0546566
121.5216765,25.04849
121.5260807,25.0552307
121.5305685,25.0481143
121.5530348,25.0812457
121.537005,25.0509441
121.5510659,25.0813165
121.5275772,25.059188
121.525638,25.051872
121.525638,25.051872
121.533965,25.05172
121.5248993,25.0645511
121.5253283,25.0516856
121.5448231,25.063917
121.5250268,25.0563017
121.5254043,25.0598719
121.5253591,25.0670593
121.5256763,25.0573779
121.5237943,25.063593
121.5604173,25.0781017
121.540572,25.065862
121.5329719,25.0543455
121.5408993,25.0659272
121.543556,25.0667909
121.5256977,25.0610323
121.5219116,25.0615097
121.5370059,25.0481931
121.541357,25.0607599
121.5224251,25.0525366
121.5239694,25.058851
121.54182,25.06694
121.5522222,25.085987
121.5247964,25.0619414
121.5273888,25.0590548
121.525816,25.065204
121.5260919,25.0550516
121.5266396,25.0496883
121.5234028,25.060718
121.530764,25.047987
121.5227889,25.0640239
121.543971,25.06124
121.5208429,25.0624102
121.5279615,25.0658138
121.532082,25.051776
121.543299,25.062314
121.536168,25.051058
121.5335512,25.050866
121.5255447,25.0655785
121.5409244,25.0660444
121.531127,25.054854
121.5283185,25.0639988
121.5323758,25.0489238
121.529455,25.04967
121.5236136,25.0520968
121.5250965,25.0568464
121.5231102,25.0612038
121.5210386,25.0603854
121.5563222,25.0796412
121.5281545,25.0581562
121.5302776,25.0553514
121.529925,25.050194
121.527043,25.057152
121.5281545,25.0581562
121.5237808,25.0628796
121.5285889,25.0615419
121.537579,25.065494
121.5513684,25.0791474
121.540482,25.0519351
121.5372205,25.0472308
121.5262666,25.0500171
121.5260417,25.0513179
121.5260417,25.0513179
121.530215,25.062262
121.529753,25.057858
121.524178,25.059875
121.5302789,25.0466865
121.52164,25.060227
121.54146,25.067659
121.520654,25.057816
121.530356,25.058345
121.522654,25.0508
121.5250854,25.0501804
121.523587,25.065123
121.531735,25.048272
121.5272827,25.0567532
121.5271568,25.0601187
121.5271912,25.0513172
121.530533,25.064999
121.521383,25.058336
121.5258861,25.0513501
121.54146,25.067659
121.53444,25.062432
121.5220932,25.0533371
121.5252391,25.0601941
121.53521,25.052674
121.5199751,25.0492198
121.5262127,25.0667273
121.530189,25.0511083
121.5246014,25.060019
121.526311,25.0500615
121.5354385,25.0604515
121.521759,25.0636892
121.5218043,25.0535743
121.5332242,25.051376
121.53521,25.052674
121.525478,25.062108
121.5312881,25.0657444
121.539789,25.064427
121.5331738,25.0474392
121.5218202,25.0632692
121.5346004,25.0646083
121.5312881,25.0657444
121.5216234,25.0543294
121.524024,25.0650752
121.5264836,25.057271
121.5248359,25.0502609
121.5239878,25.0632374
121.5392826,25.0538876
121.548477,25.084743
121.539954,25.061122
121.5340964,25.0524236
121.520346,25.062125
121.542358,25.067392
121.525284,25.0669538
121.532135,25.047662
121.5210878,25.0595224
121.5458908,25.0566463
121.53351,25.0482756
121.540093,25.054995
121.5227752,25.0566689
121.531819,25.048946
121.5400072,25.054425
121.540093,25.054995
121.5263719,25.0492877
121.539085,25.08283
121.539085,25.08283
121.548466,25.080596
121.5415421,25.0567551
121.5242872,25.0516227
121.5247965,25.0652696
121.523544,25.0511259
121.5529275,25.0820425
121.530185,25.0506979
121.5235734,25.0594772
121.5235734,25.0594772
121.5311909,25.0624706
121.523544,25.0511259
121.5311909,25.0624706
121.526256,25.066268
121.5652891,25.0765821
121.523815,25.0593
121.532279,25.055918
121.5288678,25.0568086
121.524531,25.067827
121.527307,25.0547149
121.5263673,25.0646577
121.5372634,25.0619069
121.5271683,25.0571365
121.5222595,25.0497196
121.5269089,25.0611362
121.5229187,25.0503788
121.5234644,25.0675603
121.54146,25.067659
121.5293026,25.0505486
121.5483714,25.0837064
121.5257621,25.0648808
121.5252364,25.0607407
121.5522194,25.0835778
121.5534747,25.0819386
121.532737,25.048903
121.532082,25.051776
121.5258406,25.0566095
121.5213407,25.0644806
121.5259356,25.0556769
121.5210445,25.0610339
121.5422495,25.0499645
121.5304042,25.0548972
121.5372541,25.0541001
121.5328908,25.0484498
121.5609321,25.0764029
121.5303969,25.0588552
121.5250967,25.0600517
121.543366,25.060962
121.5402852,25.0584949
121.5251371,25.0514716
121.5313679,25.0510628
121.5255302,25.0512985
121.5337741,25.0498943
121.5247965,25.0652696
121.5339526,25.0505006
121.5280508,25.0569776
121.529422,25.055007
121.5220221,25.0569008
121.5206421,25.0627697
121.5264684,25.0659002
121.5300322,25.0492136
121.541294,25.0575939
121.5249345,25.0603824
121.527935,25.051959
121.5211295,25.0643982
121.5226293,25.0628108
121.525666,25.0568619
121.537229,25.064996
121.541641,25.0664745
121.5227272,25.0578609
121.5292551,25.0525193
121.5314765,25.0586814
121.5289536,25.0598106
121.5507284,25.0840443
121.5510861,25.0813367
121.5403481,25.0492077
121.5269031,25.048645
121.5372634,25.0503508
121.527037,25.06656
121.528632,25.0662706
121.5225372,25.0621719
121.5195394,25.0635008
121.544014,25.0616817
121.5335007,25.0537415
121.5351086,25.0502035
121.5350054,25.0503344
121.5253651,25.0654056
121.5304104,25.0605631
121.5257263,25.0653992
121.537242,25.054038
121.5252549,25.0644633
121.5261074,25.0558487
121.5332072,25.0529021
121.5238966,25.0596575
121.5382504,25.0645893
121.543411,25.060038
121.5258713,25.0582123
121.533405,25.047185
121.5234431,25.0653262
121.541659,25.060041
121.5331459,25.0625462
121.5331331,25.0512287
121.5331331,25.0512287
121.532915,25.0510979
121.5327141,25.0507502
121.5259778,25.0625765
121.5326285,25.050866
121.5326285,25.050866
121.5326285,25.050866
121.527793,25.0525782
121.521763,25.051522
121.5222186,25.0574942
121.5229726,25.0678352
121.52491,25.060133
121.539314,25.052641
121.527207,25.04903
121.5244499,25.0680292
121.522629,25.06388
121.5203629,25.064024
121.5230103,25.0669117
121.5256745,25.0637242
121.5419714,25.0602445
121.5311539,25.0654997
121.5257738,25.051679
121.5379366,25.0532776
121.525555,25.0514602
121.52538,25.0615548
121.536354,25.0502931
121.5240463,25.0560158
121.5260849,25.0507984
121.5203629,25.064024
121.52057,25.062122
121.52057,25.062122
121.5256603,25.067173
121.5247965,25.0652696
121.5324249,25.0466919
121.5512753,25.0801185
121.534009,25.067957
121.5331996,25.0497156
121.5324249,25.0466919
121.533831,25.059689
121.5409237,25.046991
121.5321994,25.0518962
121.541347,25.047585
121.5225191,25.0646467
121.5247214,25.0582138
121.5264684,25.0659002
121.5267179,25.0661497
121.523433,25.0573171
121.5214276,25.0588552
121.5458357,25.0648322
121.5269031,25.048645
121.5249301,25.0654647
121.551546,25.0819586
121.5440132,25.0617697
121.5421101,25.0614861
121.533405,25.047185
121.525047,25.052315
121.554882,25.0831245
121.5295013,25.0533974
121.5247965,25.0652696
121.5277022,25.0574435
121.527907,25.0579139
121.5262304,25.0502894
121.5276289,25.0496802
121.5495809,25.0851028
121.5443392,25.062303
121.5621221,25.0779709
121.5512421,25.0783863
121.52442,25.065517
121.543646,25.0607625
121.538435,25.0672716
121.5327634,25.0592544
121.5404391,25.0577084
121.537686,25.058154
121.540361,25.0525499
121.5495809,25.0851028
121.5421018,25.0788697
121.5461043,25.0793813
121.525666,25.0568619
121.5200637,25.0634085
121.5455056,25.0770076
121.5512617,25.0782777
121.5256548,25.0623346
121.5224124,25.0586044
121.5264364,25.0661093
121.5319915,25.0481117
121.5325121,25.0494744
121.523735,25.0513898
121.5262527,25.0507774
121.5321994,25.0518962
121.5265131,25.0566393
121.5261477,25.0649334
121.547635,25.081406
121.5381622,25.0518379
121.54146,25.067659
121.5266365,25.0614122
121.5303648,25.059934
121.532082,25.051776
121.5234431,25.0653262
121.5283383,25.0498677
121.5256763,25.0573779
121.5369842,25.0512562
121.5405357,25.053393
121.5332079,25.0637729
121.5370059,25.0481931
121.5370025,25.0504929
121.537939,25.0518781
121.529427,25.06238
121.5278702,25.0482426
121.5254059,25.0488415
121.5265131,25.0566393
121.529455,25.04967
121.5301595,25.0540556
121.531577,25.05603
121.5506918,25.0840077
121.528632,25.0662706
121.526444,25.0577189
121.525682,25.0569569
121.563829,25.081345
121.5406108,25.0470364
121.5260155,25.0548344
121.5409167,25.0629539
121.563549,25.0768534
121.5281744,25.0604688
121.528135,25.060926
121.526408,25.050358
121.5258694,25.0612461
121.5423813,25.0451717
121.5365124,25.0516047
121.530185,25.0506979
121.5362549,25.0674465
121.5426418,25.0513006
121.532218,25.055919
121.5208282,25.0495625
121.54325,25.060316
121.5208282,25.0495625
121.5483714,25.0837064
121.5281143,25.0507013
121.5434132,25.0620281
121.5339355,25.0640068
121.542735,25.062111
121.5352849,25.0503798
121.547186,25.082052
121.523815,25.0593
121.532159,25.063163
121.545017,25.07959
121.5231442,25.0585637
121.5286374,25.0529071
121.5266253,25.0621763
121.5261903,25.0644807
121.5249896,25.0507882
121.5254617,25.0626067
121.5273929,25.0658138
121.5273361,25.0647163
121.5249896,25.0507882
121.525427,25.060781
121.5263736,25.0548121
121.526451,25.050514
121.523886,25.0517219
121.539053,25.053917
121.5233696,25.064842
121.5240548,25.0563976
121.525211,25.05561
121.5327493,25.0668582
121.5249896,25.0507882
121.5296326,25.0467522
121.525447,25.054361
121.5222561,25.0637883
121.5258261,25.0554323
121.5296326,25.0467522
121.5220122,25.0501742
121.533225,25.049744
121.538871,25.057415
121.5237236,25.0592051
121.5219855,25.0491359
121.5264836,25.057271
121.527233,25.048424
121.5273966,25.0635495
121.5266898,25.0514157
121.5266898,25.0514157
121.5416001,25.060215
121.542694,25.0677219
121.5417839,25.0508785
121.5253686,25.0543481
121.5266898,25.0514157
121.523844,25.060851
121.528632,25.0662706
121.523844,25.060851
121.5258425,25.0676894
121.5252391,25.0601941
121.5245197,25.0673375
121.5229361,25.0662352
121.541094,25.066494
121.532082,25.051776
121.5405014,25.0497494
121.520901,25.0630286
121.5332079,25.0637729
121.5356979,25.0546207
121.554687,25.0785637
121.529036,25.0599349
121.52826,25.060777
121.5480274,25.0802164
121.54182,25.06694
121.5667811,25.0774049
121.527779,25.066149
121.5334815,25.0497336
121.5248024,25.0517654
121.5333612,25.0498772
121.5277522,25.0574935
121.526783,25.0685553
121.5245108,25.0579788
121.5262942,25.0569786
121.5337047,25.0487996
121.5334815,25.0497336
121.5271226,25.0505087
121.5225678,25.0642033
121.5252039,25.0606384
121.5333612,25.0498772
121.5208618,25.0629894
121.5431858,25.0618007
121.5260464,25.0550259
121.5244402,25.0552897
121.5277522,25.0574935
121.5337047,25.0487996
121.5530992,25.0812748
121.5250016,25.0574071
121.523587,25.065123
121.5252391,25.0601941
121.5522311,25.0804521
121.5203629,25.064024
121.5448231,25.063917
121.5472524,25.0792964
121.5422495,25.0499645
121.5210445,25.0610339
121.5220182,25.0620076
121.5288813,25.0568221
121.5276467,25.0513205
121.5524702,25.0812912
121.5399885,25.0544816
121.5226185,25.0636855
121.5390708,25.0528066
121.5263736,25.0548121
121.5263477,25.0481982
121.5279465,25.0547619
121.5311745,25.057024
121.5222691,25.0655682
121.5227608,25.0584119
121.5275959,25.0568359
121.5337047,25.0487996
121.5336656,25.0472197
121.5377138,25.0423697
121.524245,25.0634946
121.5283383,25.0498677
121.5197358,25.0627451
121.5257406,25.0598271
121.530533,25.064999
121.5220122,25.0501742
121.5298767,25.0615444
121.5584463,25.0858373
121.525702,25.0504279
121.525702,25.0504279
121.5230501,25.0597559
121.5419626,25.0660665
121.526891,25.056684
121.5273361,25.0647163
121.5273361,25.0647163
121.5273361,25.0647163
121.5341054,25.0634318
121.5315835,25.0480995
121.529422,25.055007
121.5247726,25.0565948
121.5656191,25.0771266
121.5241528,25.0626067
121.5349567,25.0642831
121.5244392,25.0675986
121.525508,25.0518653
121.5234919,25.0648186
121.5195303,25.0605363
121.525905,25.056147
121.5257406,25.0598271
121.525929,25.05436
121.524303,25.0633259
121.524893,25.060109
121.5240164,25.0569392
121.5291519,25.0652275
121.5246053,25.0550604
121.52529,25.05627
121.5273285,25.0678547
121.5339589,25.0481648
121.5250079,25.0497338
121.5258651,25.0656583
121.5206877,25.0628153
121.5275599,25.0498889
121.553275,25.0832832
121.52653,25.051223
121.5357164,25.0585524
121.52653,25.051223
121.5373492,25.0552543
121.5269637,25.0664844
121.5257465,25.0653991
121.5271568,25.0601187
121.5228945,25.0498721
121.5271568,25.0601187
121.5242876,25.0598885
121.5580559,25.0805363
121.5238631,25.0592343
121.5631132,25.0759352
121.5207195,25.0499523
121.5207195,25.0499523
121.5422356,25.0498809
121.5265767,25.0577726
121.5324249,25.0466919
121.5324249,25.0466919
121.5456695,25.0581955
121.5257039,25.0541349
121.543238,25.0618529
121.5236202,25.0633426
121.5278835,25.0575623
121.545986,25.077908
121.527395,25.066927
121.5234919,25.0648186
121.5330063,25.0527012
121.541919,25.059188
121.5213165,25.0609474
121.526611,25.051202
121.523886,25.0517219
121.54199,25.046147
121.5191746,25.0527904
121.5411329,25.0502275
121.523886,25.0517219
121.5248649,25.0495908
121.5358734,25.0451698
121.5358734,25.0451698
121.5242869,25.0548898
121.5271134,25.0540468
121.524032,25.051655
121.538776,25.083872
121.526763,25.0674922
121.5233841,25.0678673
121.535982,25.08561
121.535982,25.08561
121.5413772,25.0501909
121.5278006,25.0496057
121.538788,25.059437
121.5301609,25.0510409
121.525569,25.066358
121.524399,25.054897
121.524303,25.0633259
121.523587,25.065123
121.5277022,25.0574435
121.523587,25.065123
121.5430761,25.0620911
121.54055,25.064703
121.566124,25.077417
121.524071,25.051034
121.5250272,25.0510871
121.5535752,25.0817964
121.5438686,25.0806365
121.5610385,25.0831308
121.52376,25.053542
121.5428853,25.0654056
121.523654,25.048801
121.53266,25.061845
121.53426,25.05392
121.5406537,25.0652501
121.5280304,25.0641689
121.541923,25.059003
121.5274776,25.0515535
121.5269031,25.048645
121.524923,25.059701
121.5203629,25.064024
121.5265398,25.0548887
121.5232569,25.0666666
121.5251184,25.0654056
121.5256745,25.0637242
121.5252039,25.0606384
121.52538,25.0615548
121.5285367,25.0502786
121.5269988,25.0608476
121.525949,25.0568519
121.534329,25.0494239
121.5237021,25.0649197
121.5315835,25.0480995
121.5195859,25.0603108
121.520468,25.0611929
121.5234431,25.0653262
121.5334868,25.0494469
121.5432207,25.0455502
121.5258651,25.0656583
121.531916,25.06164
121.5271568,25.0547149
121.5356522,25.061142
121.5356522,25.061142
121.5224457,25.0589857
121.5224981,25.058259
121.523587,25.065123
121.5254831,25.05627
121.539338,25.062111
121.5389156,25.0536846
121.523587,25.065123
